Period,StoreName,StoreCode,Province,PriceRegion,ProductDesc,EAN,ProductCode,Department,Category,SubCategory,Segment,PackType,PacksInCase,UnitOfMeasure,TotalUnits,TotalValue
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC MINT RITEBRAND 750ML BOTTLE,6001001525596,2704397,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,2.000,39.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 500ML TUB,6001224575002,8166355,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,4.000,91.96
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LAV LAVENDER RITEBRAND 750ML POUCH,6001224522198,8147953,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,3.000,59.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LEMON LEMON RITEBRAND 750ML POUCH,6001224522662,8147994,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,6.000,113.94
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REGULAR RITEBRAND 750ML,6001001002004,1543683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,3.000,59.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,BENZINE CLEANING CAVALIE 750ML,6001651069211,5721456,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,1.000,49.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT EUCALYPTUS HANDY ANDY 750ML BOT,6001087391733,8442842,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,EA,8.000,226.92
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,19.000,483.81
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER REF HANDY ANDY 750ML REF,6001087009799,4227683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,3.000,83.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON FRESH HANDY ANDY 750ML BOT,6001087006057,1797374,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,35.000,892.65
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON REF HANDY ANDY 750ML REF,6001087009805,4227690,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,2.000,55.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT POTPOURRI HANDY ANDY 750ML BOT,6001087008198,3712591,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,22.000,549.78
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING KIT  RITEBRAND 1EA PACK,6001001289726,2057673,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,20.000,399.80
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,DEO BLOCKS LAVENDER 200G CARD,6001280800247,1589458,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,200G CARD,1,g ,2.000,59.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,DEO BLOCKS POTPOURRI 200G CARD,6001280800551,1004407,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,200G CARD,1,g ,3.000,89.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  BOSTIK 40G,6001364000570,383679,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,EA,1.000,44.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  PRITT 22G,6001091349256,58296,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,g ,2.000,69.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STAEDTLER 2X40G PACK,4007817960080,6909930,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Ea,1.000,69.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 22G,6001001019859,504946,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,3.000,33.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 40G,6001001189194,366005,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,1.000,26.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 8G,6001001019842,504939,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,2.000,19.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK 22G+11G FREE PRITT 1S PACK,6001091351792,7795088,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Ea,2.000,64.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK JUMBO PRITT 43G,6001091349263,646220,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,EA,3.000,149.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,METHYLATED SPIRITS CAVALIE 750ML,6001651069235,5721384,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,2.000,79.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PAINT BRUSH SET PRO BRUSH 3PC,6001001025133,313302,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,1.000,29.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 5L,6009900428802,8139055,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,1.000,149.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 750ML,6001651069204,5721353,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,3.000,104.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 1L TUB,6001425004998,7654411,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,10.000,364.90
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 500ML TUB,6001425004837,7542028,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,7.000,209.93
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PRESTIK WALLET BOSTIK 100G PACK,6001364082910,43469,NON-FOODS,STATIONERY,ADHESIVES,PRESTICK, ,1,EA,7.000,174.93
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER BRASS RITEBRAND 1EA PACK,6001001289825,2056454,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,4.000,79.96
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE POT SCOTCH BRITE 3S PACK,6001340774846,1276606,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,Ea,1.000,21.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE RITEBRAND 3S PACK,6001001289818,2056461,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,11.000,164.89
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SPONGE NAIL SAVER AB RITEBRAND 1S,6001224489651,8143401,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S,1,Ea,15.000,149.85
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SPONGES RAINBOW RITEBRAND 5S PACK,6001001428859,2852342,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,5S PACK,1,s ,1.000,19.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 50G PACK,6001224297782,1021875,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,1.000,14.99
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 50G PACK,6001224163568,1080627,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,3.000,29.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,TAPE ECONOMY SCOTCH 12MMX50M,6001340663881,74115,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Un,3.000,38.97
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,TAPE STATIONERY SCHOOL 33MX12MM ROL,6001001167109,279800,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Ea,2.000,19.98
2023-04-09 00:00:00,SM JOHANNESBURG CBD,60375,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,TURPENTINE MINERAL FLAMTECH 750ML,6001121000096,440251,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,ml,1.000,29.00
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER AMBER&OUD GLADE SECRET 180ML,6001298001117,8179422,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,EA,1.000,24.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER BABY GLADE SECRETS 180ML,6001298988883,2972136,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FAB FRUITS MYSTIFY 200ML,6001224750096,8414839,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,5.000,114.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL GEL GLADE 70G CAN,6001298701413,8125324,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,70G CAN,1,Ea,5.000,55.00
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER AIRWICK 280ML CAN,6001106224370,7509511,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,2.000,49.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVNDR GARDEN AIROMA 225/210ML,6004201005073,5143670,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,5.000,114.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,2.000,39.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN MYSTIFY 200ML,6001224750089,8414838,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,6.000,119.94
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,6.000,119.94
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER PEONY&CHERRY GLADE SECRET 180ML,6001298000738,8158032,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,4.000,91.96
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIRWICK 280ML CAN,6001106224356,7509528,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,2.000,49.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER SHEER VANILLA GLADE SECRETS 180ML,6001298701772,8126445,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER BURST MAQ 750ML,6009678263995,8137206,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER HANDY ANDY 500ML BOTTLE,6001087003193,3516694,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML BOTTLE,1,ml,3.000,68.97
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LEMON RITEBRAND 750ML,6001001008327,1864324,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC MINT RITEBRAND 750ML BOTTLE,6001001525596,2704397,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 1L TUB,6001224575576,8166376,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,1.000,39.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC PINE GEL GREEN SUPERBRITE 500ML TUB,6001224575002,8166355,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,1.000,22.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC POTPOURRI RITEBRAND 750ML BOTTLE,6001001499675,3955561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOTTLE,1,ml,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LAV LAVENDER RITEBRAND 750ML POUCH,6001224522198,8147953,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,4.000,79.96
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REF LEMON LEMON RITEBRAND 750ML POUCH,6001224522662,8147994,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML POUCH,1,Ea,2.000,37.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC REGULAR RITEBRAND 750ML,6001001002004,1543683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,19.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT EUCALYPTUS HANDY ANDY 750ML BOT,6001087391733,8442842,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,EA,10.000,267.90
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,8.000,199.92
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER REF HANDY ANDY 750ML REF,6001087009799,4227683,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,3.000,83.97
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON FRESH HANDY ANDY 750ML BOT,6001087006057,1797374,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,11.000,283.89
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT LEMON REF HANDY ANDY 750ML REF,6001087009805,4227690,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,4.000,111.96
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING AGENT POTPOURRI HANDY ANDY 750ML BOT,6001087008198,3712591,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,9.000,233.91
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,CLEANING KIT  RITEBRAND 1EA PACK,6001001289726,2057673,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,4.000,79.96
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  PRITT 11G,6001091349249,205128,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,g ,1.000,22.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 22G,6001001019859,504946,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,1.000,16.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 40G,6001001189194,366005,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,.000,.00
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 8G,6001001019842,504939,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,1.000,9.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK 22G+11G FREE PRITT 1S PACK,6001091351792,7795088,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Ea,2.000,64.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,GLUE STICK JUMBO PRITT 43G,6001091349263,646220,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,EA,2.000,99.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,METHYLATED SPIRITS GROSS 750ML BOTTLE,6001222503083,1111053,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,EA,2.000,59.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PAINT BRUSH SET PRO BRUSH 5PC,6001001914420,6602031,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,2.000,79.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 5L,6009900428802,8139055,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,1.000,149.99
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PARAFFIN  CAVALIE 750ML,6001651069204,5721353,NON-FOODS,D I Y,PAINT PRODUCTS,SOLVENTS, ,1,Ea,2.000,69.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 1L TUB,6001425004998,7654411,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,11.000,399.89
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 500ML TUB,6001425004837,7542028,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,2.000,59.98
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER BRASS RITEBRAND 1EA PACK,6001001289825,2056454,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1EA PACK,1,EA,5.000,99.95
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE H/DUTY RITE BRAND 1S,6001224489644,8143418,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S,1,Ea,4.000,39.96
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SCOURER WIRE POT SCOTCH BRITE 3S PACK,6001340774846,1276606,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,Ea,13.000,285.87
2023-04-09 00:00:00,SM BRIXTON,60414,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,SELLOTAPE   18MMX50M,6001396036912,414531,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Un,2.000,37.98
